Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Echinochloa colonum,0.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 26,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Cynodon daciylon,0,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 27,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Aristida spp.,8.2,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 28,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Brachiaria deflexa,3.1,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 29,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Brachiaria brizanrha,3,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 30,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Eragrostis viscosa,1.7,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 31,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Andropogon schirensis,0.9,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 32,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Enteropogon macrostachyus,0.6,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 33,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Heteropogon melanocarpus,0.6,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 34,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Urochloa pullulans,0.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 35,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Setaria eylesii,0.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 36,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Schmidtia pappophoroides,0.2,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 37,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Sporobolus panicoides,0.2,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 38,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Brachiaria spp.,0.2,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 39,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Unidentified grasses,25.6,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 40,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Browse,26.2,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,direct observation,direct observation,,2,spatial,Borehole,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 41,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Panicum maximum,31.8,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 42,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Sporobolus ioclados,8.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 43,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Urochloa mosambicensis,7.1,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 44,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Chloris virgaia,6.8,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 45,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Panicum laevifolium,1.5,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 46,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Hyparrhenia filipendula,1.3,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 47,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Hereropogon contortus,1.1,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 48,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Chloris spp.,1.1,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 49,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Dactylocienium spp.,2.2,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 50,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Sporobolus cordofanus,0.7,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 51,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Digitaria debelis,0.7,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 52,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Sporobolus spp.,0.7,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 53,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Urochloa trichopus,0.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 54,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Digitaria niilanjiana,0.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 55,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
DW,,Aerpycerotinae,Aepyceros melampus,Impala,rainy,wet,1976,1978,,,,Hyperthelia dissoluta,0.4,NA,proportion,percent composition,percent composition in diet,,NA,NA,partial,microscopic identification of grass fragments,rumen microhistology,,2,spatial,Lutope,two intensive study sites,4,rumen contents,8,rumen contents,individual animals,analyses time consuming; only analysed 56,-18.158335,28.218531,NA,NA,inferred,Sengwa Wildlife Research Area,Zimbabwe,Africa,woodland,savanna,,,,,,,high,authors/reported data very clear,Dunham 1980,,,,,,,,
