Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Ziziphus,mauritiana,Ziziphus mauritiana,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Ziziphus,nummularia,Ziziphus nummularia,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Chorchorus,depressus,Chorchorus depressus,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Chorchorus,tricularis,Chorchorus tricularis,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Chorchorus,olitorius,Chorchorus olitorius,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Chorchorus,trident,Chorchorus trident,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Grewia,tenax,Grewia tenax,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Tribulus,pentadrus,Tribulus pentadrus,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Tribulus,terrestris,Tribulus terrestris,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Pennisetum,glaucum,Pennisetum glaucum,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Vigna,radiata,Vigna radiata,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella bennettii,"Indian gazelle, chinkara",Monsoon,wet,NA,NA,NA,Sismum,indicum,Sismum indicum,NA,NA,presence/absence,observed to eat,presence/absence,during study period total 447 observations of feeding were observed,61,NA,complete,observation,direct observation,food matters used by thee chinkara were assessed by direct observation and fecal pellet analysis techniques,3,temporal,Monsoon,fecal pellets were collected from different study sites (periodically) in every season...during the period total of 447 observations of feeding were taken,179,observations,477,observations,direct observation,"No. of observations. Winter: 147, Summer: 151, Monsoon: 179",26.716667,70.583333,26.6,70.716667,reported,"Sudasari, Khuri, and Kanoi (all in Desert National Park)",India,Asia,"extensive sand dune areas, rocky plateaus and hilly rebions of up to 1500 m elevation",desert,NA,NA,,NA,no,NA,very high,authors/reported data very clear,"BR, Jaipal. “Feeding Ecology of Chinkara (Gazella Bennetti Sykes) in Desert National Park, Rajasthan, India.” Hilaris, 9 June 2015.",https://www.hilarispublisher.com/open-access/feeding-ecology-of-chinkara-gazella-bennetti-sykes-in-desert-national-parkrajasthan-india-2332-2543-1000155.pdf,,yes,yes,standardized,DF,1/26/23,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Artemisia,herba alba,Artemisia herba alba,21.33,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,epidermal fragments,48,epidermal fragments,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Thymus,Algeriensis,Thymus Algeriensis,6,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Cistus,libanotis,Cistus libanotis,2.67,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Pistacia,terebinthus,Pistacia terebinthus,12,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Artemisia,absinthium,Artemisia absinthium,2,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Quercus,ilex,Quercus ilex,4,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,NA,NA,Other,2.67,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Stipa,tenacissima,Stipa tenacissima,26.67,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
JL,6/3/21,Antilopinae,Gazella cuvieri,Cuvier's gazelle,Autumn,fall,2013,2013,NA,Stipa,parviflora,Stipa parviflora,6.67,NA,proportion,% found in fecal samples over a season,percent occurrence in samples,"of 300 plant fragments found in each fecal sample in each season, this is the proportion of each plant species",29,52,complete,microhistology,fecal microhistology,faecal pellets of Cuvier's gazelle were collected...randomly collected 3-4 fresh pellets per month in different latrine sites in order to investigate different individuals,4,temporal,Autumn,faecal pellets of Cuvier's gazelle were collected from September 2013 to August 2014 during the lask week of each month in the whole Djebel Messaad Mountain,12,fresh fecal pellets,48,fresh fecal pellets,fecal samples (composite or unstated),we randomly collected three to four fresh pellets per month...each month in different latrine sites,34.998083,4.285333,NA,NA,reported,"Djebel Messaad, M'Sila Province, northern Algeria",Algeria,Africa,"semi-arid Meditteranean type: winters are cool and humid, summers are hot and dry",tropical rainforest,435,NA,,mm,no,NA,very high,authors/reported data very clear,"Benamor, Naceur. et al. 2019. First data on the seasonal diet of the vulnerable Gazella cuvieri (Mammalia: Bovidae) in the Djebel Messaâd forest, northern Algeria. Folia Zool. – 68 (4): 253–260.",https://bioone.org/journals/Journal-of-Vertebrate-Biology/volume-68/issue-4/fozo.009.2019/First-data-on-the-seasonal-diet-of-the-vulnerable-Gazella/10.25225/fozo.009.2019.pdf,,yes,yes,standardized,DF,1/26/23,
