Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,November/December,spring,1982,1984,N/A,N/A,N/A,Others,9,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,November/December,Faecel samples collected every 2 months from July 1982 to October 1994,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 1996,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Sorghastrum,pellitum,Sorghastrum pellitum,31,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 1995,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 1997,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Schizachyrium,plurnigerum,Schizachyrium plurnigerum ,18,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 1996,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 1998,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Bothriochloa,springfieldii,Bothriochloa springfieldii ,10,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 1997,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 1999,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Chloris,retusa,Chloris retusa ,16,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 1998,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2000,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Cenchrus,pauciflorus,Cenchrus pauciflorus,9,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 1999,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2001,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Elyonurus,muticus,Elyonurus muticus,0,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 2000,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2002,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Poa,ligularis,Poa ligularis,5,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 2001,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2003,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Bromus,brevis,Bromus brevis,0,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 2002,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2004,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Plantago,patagonica,Plantago patagonica ,0,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 2003,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2005,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,Hyalis,argentea,Hyalis argentea ,0,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 2004,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2006,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,March/April,fall,1982,1984,N/A,N/A,N/A,Others,11,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,March/April,Faecel samples collected every 2 months from July 1982 to October 2005,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2007,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Sorghastrum,pellitum,Sorghastrum pellitum,25,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2006,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2008,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Schizachyrium,plurnigerum,Schizachyrium plurnigerum ,13,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2007,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2009,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Bothriochloa,springfieldii,Bothriochloa springfieldii ,2,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2008,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2010,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Chloris,retusa,Chloris retusa ,0,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2009,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2011,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Cenchrus,pauciflorus,Cenchrus pauciflorus,0,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2010,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2012,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Elyonurus,muticus,Elyonurus muticus,1,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2011,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2013,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Poa,ligularis,Poa ligularis,35,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2012,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2014,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Bromus,brevis,Bromus brevis,9,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2013,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2015,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Plantago,patagonica,Plantago patagonica ,8,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2014,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2016,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,Hyalis,argentea,Hyalis argentea ,1,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2015,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2017,,,,,,,,450mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,May/June,fall,1982,1984,N/A,N/A,N/A,Others,6,N/A,proportion,% in Faecal Pellets,,Dietary Contribution--% in Faecal Pellets,21,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,14,temporal,May/June,Faecel samples collected every 2 months from July 1982 to October 2016,N/A,N/A,14,fecal sampling periods,,N/A,34.22S,65.44W,N/A,N/A,reported,La Travesia,Argentina,South America,Pampas,grassland,,,,,yes,"cattle, horses",medium,reported data is unclear/confusing,Jackson & Giulietti 2018,,,,,,,,450mm/year
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,Fall 98,fall,1998,1999,Asteraceae,Baccharis,trimera,Baccharis trimera,trace amounts,N/A,proportion,Relative Abundance,,Relative Abundance,22,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,4,temporal,Fall 98,"Fecal samples collected 4 times, once in each season",N/A,N/A,4,fecal sampling periods,,One for each season,33.50.01S,54.01.34W,N/A,N/A,reported,Los Ajos,Uruguay,South America,grassland,grassland,,,,,yes,"Cattle, Sheep",very high,authors/reported data very clear,Cosse et al. 2009,https://d1wqtxts1xzle7.cloudfront.net/45924236/Feeding_ecology_of_Ozotoceros_bezoarticu20160524-24216-1e98h3g.pdf?1464129681=&response-content-disposition=inline%3B+filename%3DFeeding_ecology_of_Ozotoceros_bezoarticu.pdf&Expires=1634936672&Signature=GnjXunaweo858zNfwVNviYiSHGmY~m6DgMvtnGaNW~DTpdLI1yZ9T8Gf01nRMfH1Nl4VX6LflzBexBQYtbQeabLU-VL38XBfQTtehxOwrB8aBae6EGnTUc8r92XaMeqFrLVs8gtp2-ClaK54bKgHyv137kWNUjvA5KdG9TzfTQy1ywCZwpbimEsXQ4RNymu70Ltv18IIBkjjjSfABIbuC9-SLBXb5Dt7OZCABZcM9w1MhyZzYFOW-wANXdQz4QCapxC9MuN9VbqUXwhGaahKFHsCWU2VEuPYZRpi4ATmblJsP0T-YyfgT54mDSY~7h0lfqlvaNYddJ6fLgsUjVvngA__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,,,,,,,1000mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,Fall 98,fall,1998,1999,Convolvulaceae,Dichondra,sp,Dichondra sp,trace amounts,N/A,proportion,Relative Abundance,,Relative Abundance,22,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,4,temporal,Fall 98,"Fecal samples collected 4 times, once in each season",N/A,N/A,4,fecal sampling periods,,One for each season,33.50.01S,54.01.34W,N/A,N/A,reported,Los Ajos,Uruguay,South America,grassland,grassland,,,,,yes,"Cattle, Sheep",very high,authors/reported data very clear,Cosse et al. 2009,,,,,,,,1000mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,Fall 98,fall,1998,1999,Poaceae,Digitaria,sp.,Digitaria sp.,trace amounts,N/A,proportion,Relative Abundance,,Relative Abundance,22,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,4,temporal,Fall 98,"Fecal samples collected 4 times, once in each season",N/A,N/A,4,fecal sampling periods,,One for each season,33.50.01S,54.01.34W,N/A,N/A,reported,Los Ajos,Uruguay,South America,grassland,grassland,,,,,yes,"Cattle, Sheep",very high,authors/reported data very clear,Cosse et al. 2009,,,,,,,,1000mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,Fall 98,fall,1998,1999,Cyperaceae,Eleocharis,sp.,Eleocharis sp.,trace amounts,N/A,proportion,Relative Abundance,,Relative Abundance,22,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,4,temporal,Fall 98,"Fecal samples collected 4 times, once in each season",N/A,N/A,4,fecal sampling periods,,One for each season,33.50.01S,54.01.34W,N/A,N/A,reported,Los Ajos,Uruguay,South America,grassland,grassland,,,,,yes,"Cattle, Sheep",very high,authors/reported data very clear,Cosse et al. 2009,,,,,,,,1000mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,Fall 98,fall,1998,1999,Asteraceae,Gamochaeta,sp.,Gamochaeta sp.,trace amounts,N/A,proportion,Relative Abundance,,Relative Abundance,22,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,4,temporal,Fall 98,"Fecal samples collected 4 times, once in each season",N/A,N/A,4,fecal sampling periods,,One for each season,33.50.01S,54.01.34W,N/A,N/A,reported,Los Ajos,Uruguay,South America,grassland,grassland,,,,,yes,"Cattle, Sheep",very high,authors/reported data very clear,Cosse et al. 2009,,,,,,,,1000mm/year
JM,October 22 2021,Cervidae,Ozotoceros bezoarticus,Pampas deer,Fall 98,fall,1998,1999,Haloragidaceae,Myriophyllum,brasiliensis,Myriophyllum brasiliensis,trace amounts,N/A,proportion,Relative Abundance,,Relative Abundance,22,N/A,partial,microhistological technique,fecal microhistology,microhistological technique applied to faecal samples,4,temporal,Fall 98,"Fecal samples collected 4 times, once in each season",N/A,N/A,4,fecal sampling periods,,One for each season,33.50.01S,54.01.34W,N/A,N/A,reported,Los Ajos,Uruguay,South America,grassland,grassland,,,,,yes,"Cattle, Sheep",very high,authors/reported data very clear,Cosse et al. 2009,,,,,,,,1000mm/year
