Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Themeda,triandra,Themeda triandra,100,(equals),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Middleton,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,29 07' S,30 26' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116899,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Trachypogon,spicatus,Trachypogon spicatus,60,(plus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Middleton,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,29 07' S,30 26' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116900,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Tristachya,leucothrix,Tristachya leucothrix,50,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Middleton,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,29 07' S,30 26' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116901,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,NA,NA,Forbs: Dicotyledons,70,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Middleton,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,29 07' S,30 26' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116902,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,NA,NA,Forbs: Monocotyledons,90,(plus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Middleton,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,29 07' S,30 26' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116903,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Andropogon,schirensis,Andropogon schirensis,90,(plus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,27 53' S,30 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116904,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Aristida,congesta,Aristida congesta,65,(equals),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,28 53' S,31 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116905,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Cyperaceae,NA,Cyperaceae,35,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,29 53' S,32 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116906,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Digitaria,tricholenoides,Digitaria tricholenoides,0,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,30 53' S,33 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116907,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Elionurus,muticus,Elionurus muticus,80,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,31 53' S,34 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116908,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Eragrostis,capensis,Eragrostis capensis,60,(equals),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,32 53' S,35 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116909,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Eragrostis,curvula,Eragrostis curvula,5,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,33 53' S,36 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116910,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Eragrostis,racemosa,Eragrostis racemosa,0,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,34 53' S,37 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116911,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Heteropogon,contortus,Heteropogon contortus,45,(minus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,35 53' S,38 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116912,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Hyparrhenia,hirta,Hyparrhenia hirta,100,(plus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,36 53' S,39 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116913,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
AT,,Antilopinae,Ourebia ourebi,Oribi,NA,annual,1990,1990,NA,Monocymbium,ceresiiforme,Monocymbium ceresiiforme,95,(plus),proportion,frequency of observation in faecal samples,percent frequency,species composition percentage in the fecal samples ,38,NA,partial,Faecal analysis,fecal microhistology,"faecal samples collected each season, treated and analysed according to methods of Storr (1961) and Stewart(1967)",2,spatial,Strathcona,"two private farms; Middleton in the Moist Uplands, Strathcona in the Direr Uplands",20,number of fecal samples analyzed,20,total number of fecal samples analyzed,fecal samples (composite or unstated),5 faecal samples collected each season (4 seasons) in 1990,37 53' S,40 40' E,NA,NA,reported,Natal,South Africa,Africa,open grassland communities,grassland,,,,,no,NA,,,"Everett, P. S., D. T. Rowe-Rowe, and M. R. Perrin. ""Diet of oribi on farmland in Natal."" South African Journal of Wildlife Research-24-month delayed open access 22.1 (1992): 7-10.",https://journals.co.za/doi/pdf/10.10520/EJC116914,"unsure about: author definition of units, complete vs partial list of plants, very unsure about sample size section",,,,,,NA
