Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units,Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Binned total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall (lower value),Precipication/ rainfall (higher value),Rainfall average per year (if reported),Reported units,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,Precipication/ rainfall (prior to expanded column)
MP,7/19,Alcelaphinae,Connochaetes Gnou,"White-tailed gnu, black wildebeest",all,annual,1958,1960,NA,Pentzia,Virdis,Pentzia Virdis,4,11,quantity,how many months of the year the plants were eaten (only plants eaten 3 or more months listed),percent time foraging/observing,NA,41,263,partial,feeding site examination and direct observation,feeding site examination,"Direct observation of isolated feeding herds or individuals of the species, usually in the early morning or late afternoon, at six-day periods at monthly intervals",7,experimental,black wildebeest,one of the 7 species studied in this paper,~50,number of wildebeest studied,1204,total animals observed in the study,individual animals,"The plants eaten were determined by direct observation of isolated feeding herds or individuals of the various species, usually in the early morning or late afternoon, and observations were pursued for six-day periods at monthly intervals",25.30'E,27.35'S,NA,NA,reported,South African Lombard Game Reserve,South Africa,Africa,grassland,grassland,,,,,yes,"blesbok, eland, gemsbok, impala, red hartebeest, springbok",low,reported data is unclear/confusing,Van Zyl 1965,https://www.tandfonline.com/doi/pdf/10.1080/00445096.1965.11447299?needAccess=true,,,,,,,350-508 mm
MP,7/19,Alcelaphinae,Connochaetes Gnou,"White-tailed gnu, black wildebeest",all,annual,1958,1960,NA,Sporobolus,Ludwigii,Sporobolus Ludwigii,3,12,quantity,how many months of the year the plants were eaten (only plants eaten 3 or more months listed),percent time foraging/observing,NA,41,263,partial,feeding site examination and direct observation,feeding site examination,"Direct observation of isolated feeding herds or individuals of the species, usually in the early morning or late afternoon, at six-day periods at monthly intervals",7,experimental,black wildebeest,one of the 7 species studied in this paper,~51,number of wildebeest studied,1204,total animals observed in the study,individual animals,"The plants eaten were determined by direct observation of isolated feeding herds or individuals of the various species, usually in the early morning or late afternoon, and observations were pursued for six-day periods at monthly intervals",25.30'E,27.35'S,NA,NA,reported,South African Lombard Game Reserve,South Africa,Africa,grassland,grassland,,,,,yes,"blesbok, eland, gemsbok, impala, red hartebeest, springbok",low,reported data is unclear/confusing,Van Zyl 1965,,,,,,,,350-508 mm
MP,7/19,Alcelaphinae,Connochaetes Gnou,"White-tailed gnu, black wildebeest",all,annual,1958,1960,NA,Panicum,Coloratum,Panicum Coloratum,3,13,quantity,how many months of the year the plants were eaten (only plants eaten 3 or more months listed),percent time foraging/observing,NA,41,263,partial,feeding site examination and direct observation,feeding site examination,"Direct observation of isolated feeding herds or individuals of the species, usually in the early morning or late afternoon, at six-day periods at monthly intervals",7,experimental,black wildebeest,one of the 7 species studied in this paper,~52,number of wildebeest studied,1204,total animals observed in the study,individual animals,"The plants eaten were determined by direct observation of isolated feeding herds or individuals of the various species, usually in the early morning or late afternoon, and observations were pursued for six-day periods at monthly intervals",25.30'E,27.35'S,NA,NA,reported,South African Lombard Game Reserve,South Africa,Africa,grassland,grassland,,,,,yes,"blesbok, eland, gemsbok, impala, red hartebeest, springbok",low,reported data is unclear/confusing,Van Zyl 1965,,,,,,,,350-508 mm
MP,7/19,Alcelaphinae,Connochaetes Gnou,"White-tailed gnu, black wildebeest",all,annual,1958,1960,NA,Digitaria,Argyrograpta,Digitaria Argyrograpta,3,14,quantity,how many months of the year the plants were eaten (only plants eaten 3 or more months listed),percent time foraging/observing,NA,41,263,partial,feeding site examination and direct observation,feeding site examination,"Direct observation of isolated feeding herds or individuals of the species, usually in the early morning or late afternoon, at six-day periods at monthly intervals",7,experimental,black wildebeest,one of the 7 species studied in this paper,~53,number of wildebeest studied,1204,total animals observed in the study,individual animals,"The plants eaten were determined by direct observation of isolated feeding herds or individuals of the various species, usually in the early morning or late afternoon, and observations were pursued for six-day periods at monthly intervals",25.30'E,27.35'S,NA,NA,reported,South African Lombard Game Reserve,South Africa,Africa,grassland,grassland,,,,,yes,"blesbok, eland, gemsbok, impala, red hartebeest, springbok",low,reported data is unclear/confusing,Van Zyl 1965,,,,,,,,350-508 mm
MP,7/19,Alcelaphinae,Connochaetes Gnou,"White-tailed gnu, black wildebeest",all,annual,1958,1960,NA,Cymbopogon,Plurinodis,Cymbopogon Plurinodis,3,15,quantity,how many months of the year the plants were eaten (only plants eaten 3 or more months listed),percent time foraging/observing,NA,41,263,partial,feeding site examination and direct observation,feeding site examination,"Direct observation of isolated feeding herds or individuals of the species, usually in the early morning or late afternoon, at six-day periods at monthly intervals",7,experimental,black wildebeest,one of the 7 species studied in this paper,~54,number of wildebeest studied,1204,total animals observed in the study,individual animals,"The plants eaten were determined by direct observation of isolated feeding herds or individuals of the various species, usually in the early morning or late afternoon, and observations were pursued for six-day periods at monthly intervals",25.30'E,27.35'S,NA,NA,reported,South African Lombard Game Reserve,South Africa,Africa,grassland,grassland,,,,,yes,"blesbok, eland, gemsbok, impala, red hartebeest, springbok",low,reported data is unclear/confusing,Van Zyl 1965,,,,,,,,350-508 mm
MP,7/19,Alcelaphinae,Connochaetes Gnou,"White-tailed gnu, black wildebeest",all,annual,1958,1960,NA,Lycium,Oxycladum,Lycium Oxycladum,3,16,quantity,how many months of the year the plants were eaten (only plants eaten 3 or more months listed),percent time foraging/observing,NA,41,263,partial,feeding site examination and direct observation,feeding site examination,"Direct observation of isolated feeding herds or individuals of the species, usually in the early morning or late afternoon, at six-day periods at monthly intervals",7,experimental,black wildebeest,one of the 7 species studied in this paper,~55,number of wildebeest studied,1204,total animals observed in the study,individual animals,"The plants eaten were determined by direct observation of isolated feeding herds or individuals of the various species, usually in the early morning or late afternoon, and observations were pursued for six-day periods at monthly intervals",25.30'E,27.35'S,NA,NA,reported,South African Lombard Game Reserve,South Africa,Africa,grassland,grassland,,,,,yes,"blesbok, eland, gemsbok, impala, red hartebeest, springbok",low,reported data is unclear/confusing,Van Zyl 1965,,,,,,,,350-508 mm
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Themeda,Triandra,Themeda Triandra,28,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1993,"18 (not including other grasses, or Browse)",NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total,"0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,http://erepository.uonbi.ac.ke/bitstream/handle/11295/21952/Ego_Seasonal%20Diet%20and%20Habitat%20Preferences%20of%20Cattle%20Bos%20Indicus%2C%20Kongoni%20Alcephalus%20Buselaphus%20and%20Wildebeest%20Connochaetes%20Taurinus%20Grazing%20on%20a%20Common%20Range..pdf?sequence=3,,yes,yes,just combined some of the numbers for the wet and dry seasons rather than keeping them seperate (ex. doubled the number of groups instead of having 4 and 4) ,KN,10/14/21,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Digitaria,Macroblephara,Digitaria Macroblephara,20.38,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1994,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 26","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,DF,11/14/22,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Penisetum,Mezianum,Penisetum Mezianum,21.65,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1995,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 25","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Penisetum,Stramineum,Penisetum Stramineum,1.59,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1996,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 24","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Ischaemum,Afrum,Ischaemum Afrum,1.25,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1997,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 23","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,NA,NA,Other grasses (unidentified)*,7.52,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1998,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 22","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Cynodon,Dactylon,Cynodon Dactylon,3.07,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 1999,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 21","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Lintonia,Nutans,Lintonia Nutans,1.96,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 2000,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 20","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,NA,NA,Browse* (unknown),2.93,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 2001,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 19","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
MP,7/19,Alcelaphinae,Connochaetes taurinus,"Brindled Gnu, blue wildebeest",Jan,wet,1993,1993,NA,Bothriochloa,Inscupta,Bothriochloa Inscupta,1.07,NA,proportion,mean percent relative density,percent mean in diet,mean percent relative densities of the botanical composition of the diets of the wldebeest during the wet season (jan-april 2002,18,NA,partial,fecal microhistology,fecal microhistology,"""for each of the animal species for each month, fecal samples were collected 3 days a week during a 3 week collection period from randomly selected feces, then compounded and analyzed""",8,temporal,January,"the authors collected fecal samples randomly in each of the four months of the wet season, and 4 months in the dry season ",5,amount of fecal sample slides within the wet season,40,composite fecal sample slides for wet and dry seasons,fecal samples (composite or unstated),"from reading the description of the methods it was assumed that there were 5 fecal sample slides made from the composite sample for each month Jan-April making 20 samples total, making the total sample size 18","0.1 30""S,","37 02""E",NA,NA,reported,Game Ranching LTD,Kenya,Africa,grassland/bushland,grassland,,,,,yes,"cattle, kongoni",medium,unsure of my interpretation of data,W. Ego 1996,,,,,,,,502 mm 
